episode,rewards_epi,epsilon
536,1.5,0.05
537,1.5,0.05
538,1.5,0.05
539,1.5,0.05
540,1.0,0.05
541,1.5,0.05
542,2.0,0.05
543,1.5,0.05
544,2.0,0.05
545,2.0,0.05
546,2.0,0.05
547,1.0,0.05
548,1.5,0.05
549,1.5,0.05
550,1.5,0.05
551,1.5,0.05
552,1.5,0.05
553,2.0,0.05
554,1.5,0.05
555,1.5,0.05
556,1.5,0.05
557,0.5,0.05
558,2.0,0.05
559,2.0,0.05
560,1.0,0.05
561,2.0,0.05
562,2.0,0.05
563,2.0,0.05
564,2.0,0.05
565,2.0,0.05
566,1.0,0.05
567,1.5,0.05
568,1.5,0.05
569,2.0,0.05
570,1.0,0.05
571,1.5,0.05
572,1.0,0.05
573,2.0,0.05
574,1.5,0.05
575,2.0,0.05
576,1.5,0.05
577,2.0,0.05
578,1.5,0.05
579,1.5,0.05
580,2.0,0.05
581,2.0,0.05
582,1.5,0.05
583,1.5,0.05
584,1.5,0.05
585,0.5,0.05
586,1.5,0.05
587,1.5,0.05
588,2.0,0.05
589,1.0,0.05
590,1.5,0.05
591,1.0,0.05
592,2.0,0.05
593,2.0,0.05
594,2.0,0.05
595,1.5,0.05
596,1.5,0.05
597,1.0,0.05
598,2.0,0.05
599,2.0,0.05
600,2.0,0.05
601,2.0,0.05
602,2.0,0.05
603,2.0,0.05
604,2.0,0.05
605,2.0,0.05
606,2.0,0.05
607,1.0,0.05
608,2.0,0.05
609,2.0,0.05
610,1.5,0.05
611,2.0,0.05
612,0.5,0.05
613,1.0,0.05
614,1.5,0.05
615,1.5,0.05
616,1.5,0.05
617,0.5,0.05
618,1.5,0.05
619,1.5,0.05
620,1.5,0.05
621,1.0,0.05
622,1.5,0.05
623,1.0,0.05
624,0.5,0.05
625,1.0,0.05
626,2.0,0.05
627,1.5,0.05
628,1.0,0.05
629,1.5,0.05
630,2.0,0.05
631,0.0,0.05
632,2.0,0.05
633,2.0,0.05
634,2.0,0.05
635,2.0,0.05
636,2.0,0.05
637,1.0,0.05
638,2.0,0.05
639,2.0,0.05
640,1.5,0.05
641,2.0,0.05
642,2.0,0.05
643,2.0,0.05
644,1.5,0.05
645,2.0,0.05
646,2.0,0.05
647,2.0,0.05
648,2.0,0.05
649,2.0,0.05
650,0.5,0.05
651,2.0,0.05
652,1.5,0.05
653,1.5,0.05
654,1.5,0.05
655,2.0,0.05
656,2.0,0.05
657,1.5,0.05
658,2.0,0.05
659,1.5,0.05
660,2.0,0.05
661,2.0,0.05
662,2.0,0.05
663,2.0,0.05
664,1.5,0.05
665,1.5,0.05
666,1.0,0.05
667,1.5,0.05
668,0.5,0.05
669,1.0,0.05
670,2.0,0.05
671,1.5,0.05
672,1.5,0.05
673,2.0,0.05
674,2.0,0.05
675,2.0,0.05
676,1.5,0.05
677,2.0,0.05
678,1.5,0.05
679,1.5,0.05
680,2.0,0.05
681,1.5,0.05
682,2.0,0.05
683,1.0,0.05
684,2.0,0.05
685,2.0,0.05
686,1.5,0.05
687,1.0,0.05
688,1.5,0.05
689,1.0,0.05
690,1.5,0.05
691,1.5,0.05
692,1.0,0.05
693,2.0,0.05
694,1.5,0.05
695,1.5,0.05
696,1.5,0.05
697,1.5,0.05
698,1.5,0.05
699,1.0,0.05
700,1.5,0.05
701,2.0,0.05
702,2.0,0.05
703,1.5,0.05
704,2.0,0.05
705,1.5,0.05
706,2.0,0.05
707,2.0,0.05
708,1.5,0.05
709,1.5,0.05
710,1.5,0.05
711,1.0,0.05
712,1.5,0.05
713,1.5,0.05
714,2.0,0.05
715,2.0,0.05
716,1.0,0.05
717,1.5,0.05
718,1.5,0.05
719,1.5,0.05
720,1.5,0.05
721,2.0,0.05
722,1.0,0.05
723,1.5,0.05
724,1.5,0.05
725,2.0,0.05
726,1.0,0.05
727,1.5,0.05
728,1.5,0.05
729,2.0,0.05
730,2.0,0.05
731,2.0,0.05
732,2.0,0.05
733,1.5,0.05
734,2.0,0.05
735,2.0,0.05
736,2.0,0.05
737,2.0,0.05
738,2.0,0.05
739,2.0,0.05
740,2.0,0.05
741,2.0,0.05
742,1.0,0.05
743,1.0,0.05
744,1.5,0.05
745,2.0,0.05
746,2.0,0.05
747,1.5,0.05
748,1.5,0.05
749,2.0,0.05
750,1.5,0.05
751,1.5,0.05
752,2.0,0.05
753,2.0,0.05
754,1.5,0.05
755,1.5,0.05
756,1.0,0.05
757,1.0,0.05
758,1.0,0.05
