episode,rewards_epi,epsilon
975,-3.0,0.05
976,-3.5,0.05
977,-2.5,0.05
978,-4.5,0.05
979,-3.0,0.05
980,-1.0,0.05
981,-7.5,0.05
982,-14.0,0.05
983,-5.0,0.05
984,-2.5,0.05
985,-3.5,0.05
986,-4.0,0.05
987,-5.0,0.05
988,-10.0,0.05
989,-2.0,0.05
990,-3.0,0.05
991,-1.5,0.05
992,-3.5,0.05
993,-1.0,0.05
994,-1.0,0.05
995,-3.0,0.05
996,-1.5,0.05
997,-4.0,0.05
998,-4.5,0.05
999,-1.0,0.05
1000,0.5,0.05
1001,-1.0,0.05
1002,-7.5,0.05
1003,0.0,0.05
1004,-1.0,0.05
1005,-0.5,0.05
1006,-4.5,0.05
1007,-5.0,0.05
1008,-7.5,0.05
1009,-2.5,0.05
1010,0.0,0.05
1011,-1.0,0.05
1012,-5.0,0.05
1013,-1.0,0.05
1014,-3.0,0.05
1015,0.5,0.05
1016,-6.0,0.05
1017,-2.0,0.05
1018,-8.5,0.05
1019,-1.5,0.05
1020,0.0,0.05
1021,-1.0,0.05
1022,-2.0,0.05
1023,-2.0,0.05
1024,-4.0,0.05
1025,-2.0,0.05
1026,-0.5,0.05
1027,-4.0,0.05
1028,-3.5,0.05
1029,-1.5,0.05
1030,-4.0,0.05
1031,-2.5,0.05
1032,-0.5,0.05
1033,-5.0,0.05
1034,-15.0,0.05
1035,-3.0,0.05
1036,-3.0,0.05
1037,-2.0,0.05
1038,-8.0,0.05
1039,-10.0,0.05
1040,-4.0,0.05
1041,-3.0,0.05
1042,-3.5,0.05
1043,-1.5,0.05
1044,-6.0,0.05
1045,-8.0,0.05
1046,-5.5,0.05
1047,-3.0,0.05
1048,0.0,0.05
1049,-0.5,0.05
1050,-5.5,0.05
1051,-3.0,0.05
1052,-10.0,0.05
1053,-4.0,0.05
1054,-6.0,0.05
1055,-3.0,0.05
1056,-30.5,0.05
1057,-7.5,0.05
1058,0.0,0.05
1059,-5.5,0.05
1060,0.5,0.05
1061,-4.5,0.05
1062,-1.5,0.05
1063,-1.0,0.05
1064,-1.5,0.05
1065,-4.0,0.05
1066,-7.0,0.05
1067,-0.5,0.05
1068,-1.5,0.05
1069,0.0,0.05
1070,-7.0,0.05
1071,-2.0,0.05
1072,-0.5,0.05
1073,-5.5,0.05
1074,-1.5,0.05
1075,-3.5,0.05
1076,-7.0,0.05
1077,-1.5,0.05
1078,-7.5,0.05
1079,-5.0,0.05
1080,-7.0,0.05
1081,-1.5,0.05
1082,-5.5,0.05
1083,-6.0,0.05
1084,-19.5,0.05
1085,-1.5,0.05
1086,-7.0,0.05
1087,-6.0,0.05
1088,-9.0,0.05
1089,-8.0,0.05
1090,-6.0,0.05
1091,-1.0,0.05
1092,0.5,0.05
1093,-4.0,0.05
1094,-4.5,0.05
1095,-2.0,0.05
1096,-6.0,0.05
1097,-6.0,0.05
1098,-8.5,0.05
1099,-1.0,0.05
1100,-8.5,0.05
1101,-8.0,0.05
1102,-10.0,0.05
1103,-118.0,0.05
1104,-4.5,0.05
1105,-26.0,0.05
1106,-40.5,0.05
1107,-10.5,0.05
1108,-3.5,0.05
1109,-1.0,0.05
1110,-8.5,0.05
1111,-12.5,0.05
1112,-27.0,0.05
1113,-20.0,0.05
1114,-6.0,0.05
1115,-15.0,0.05
1116,-6.5,0.05
1117,-13.5,0.05
1118,-39.0,0.05
1119,-4.5,0.05
1120,-8.5,0.05
1121,-9.0,0.05
1122,-34.0,0.05
1123,-9.0,0.05
1124,-23.5,0.05
1125,-22.5,0.05
